Date,VOO,VOO_2x,VOO_3x
1969-05-28,103.2600,89.4661,11.0632
1969-05-29,103.4600,89.8126,11.1275
1969-06-02,102.9400,88.9098,10.9597
1969-06-03,102.6300,88.3743,10.8607
1969-06-04,102.5900,88.3054,10.8480
1969-06-05,102.7600,88.5981,10.9020
1969-06-06,102.1200,87.4945,10.6983
1969-06-09,101.2000,85.9180,10.4091
1969-06-10,100.4200,84.5936,10.1684
1969-06-11,99.0500,82.2854,9.7523
1969-06-12,98.2600,80.9729,9.5189
1969-06-13,98.6500,81.6156,9.6323
1969-06-16,98.3200,81.0696,9.5356
1969-06-17,97.9500,80.4594,9.4279
1969-06-18,97.8100,80.2294,9.3875
1969-06-19,97.2400,79.2943,9.2234
1969-06-20,96.6700,78.3647,9.0612
1969-06-23,96.2300,77.6514,8.9375
1969-06-24,97.3200,79.4105,9.2412
1969-06-25,97.0100,78.9046,9.1529
1969-06-26,97.2500,79.2950,9.2208
1969-06-27,97.3300,79.4254,9.2435
1969-06-30,97.7100,80.0456,9.3518
1969-07-01,98.0800,80.6519,9.4581
1969-07-02,98.9400,82.0662,9.7068
1969-07-03,99.6100,83.1777,9.9040
1969-07-07,99.0300,82.2091,9.7310
1969-07-08,97.6300,79.8847,9.3183
1969-07-09,96.8800,78.6573,9.1036
1969-07-10,95.3800,76.2216,8.6807
1969-07-11,95.7700,76.8449,8.7872
1969-07-14,94.5500,74.8871,8.4514
1969-07-15,94.2400,74.3960,8.3683
1969-07-16,95.1800,75.8801,8.6187
1969-07-17,95.7600,76.8049,8.7762
1969-07-18,94.9500,75.5056,8.5535
1969-07-22,93.5200,73.2313,8.1671
1969-07-23,93.1200,72.6048,8.0623
1969-07-24,92.8000,72.1058,7.9792
1969-07-25,92.0600,70.9559,7.7883
1969-07-28,90.2100,68.1041,7.3187
1969-07-29,89.4800,67.0018,7.1411
1969-07-30,89.9300,67.6758,7.2488
1969-07-31,91.8300,70.5354,7.7083
1969-08-01,93.4700,73.0548,8.1212
1969-08-04,92.9900,72.3045,7.9961
1969-08-05,93.4100,72.9576,8.1045
1969-08-06,93.9200,73.7543,8.2372
1969-08-07,93.9900,73.8642,8.2556
1969-08-08,93.9400,73.7856,8.2425
1969-08-11,93.3600,72.8745,8.0898
1969-08-12,92.6300,71.7349,7.9000
1969-08-13,92.7000,71.8433,7.9179
1969-08-14,93.3400,72.8353,8.0819
1969-08-15,94.0000,73.8653,8.2534
1969-08-18,94.5700,74.7611,8.4035
1969-08-19,95.0700,75.5517,8.5368
1969-08-20,95.0700,75.5517,8.5368
1969-08-21,95.3500,75.9967,8.6122
1969-08-22,95.9200,76.9053,8.7667
1969-08-25,94.9300,75.3178,8.4952
1969-08-26,94.3000,74.3181,8.3261
1969-08-27,94.4900,74.6176,8.3764
1969-08-28,94.8900,75.2494,8.4828
1969-08-29,95.5100,76.2327,8.6491
1969-09-02,95.5400,76.2806,8.6572
1969-09-03,94.9800,75.3864,8.5050
1969-09-04,94.2000,74.1482,8.2955
1969-09-05,93.6400,73.2666,8.1475
1969-09-08,92.7000,71.7956,7.9022
1969-09-09,93.3800,72.8489,8.0761
1969-09-10,94.9500,75.2986,8.4834
1969-09-11,94.2200,74.1407,8.2877
1969-09-12,94.1300,73.9991,8.2640
1969-09-15,94.8700,75.1626,8.4589
1969-09-16,94.9500,75.2893,8.4803
1969-09-17,94.7600,74.9880,8.4294
1969-09-18,94.9000,75.2096,8.4667
1969-09-19,95.1900,75.6693,8.5444
1969-09-22,95.6300,76.3688,8.6628
1969-09-23,95.6300,76.3688,8.6628
1969-09-24,95.5000,76.1612,8.6275
1969-09-25,94.7700,74.9968,8.4297
1969-09-26,94.1600,74.0314,8.2669
1969-09-29,93.4100,72.8520,8.0694
1969-09-30,93.1200,72.3997,7.9942
1969-10-01,92.5200,71.4667,7.8397
1969-10-02,93.2400,72.5790,8.0227
1969-10-03,93.1900,72.5012,8.0098
1969-10-06,93.3800,72.7968,8.0588
1969-10-07,93.0900,72.3446,7.9837
1969-10-08,92.6700,71.6918,7.8756
1969-10-09,93.0300,72.2489,7.9674
1969-10-10,93.5600,73.0721,8.1036
1969-10-13,94.5500,74.6185,8.3608
1969-10-14,95.7000,76.4336,8.6659
1969-10-15,95.7200,76.4656,8.6713
1969-10-16,96.3700,77.5041,8.8480
1969-10-17,96.2600,77.3272,8.8177
1969-10-20,96.4600,77.6485,8.8727
1969-10-21,97.2000,78.8398,9.0769
1969-10-22,97.8300,79.8618,9.2534
1969-10-23,97.4600,79.2578,9.1484
1969-10-24,98.1200,80.3312,9.3342
1969-10-27,97.9700,80.0856,9.2914
1969-10-28,97.6600,79.5788,9.2032
1969-10-29,96.8100,78.1935,8.9629
1969-10-30,96.9300,78.3874,8.9962
1969-10-31,97.1200,78.6947,9.0491
1969-11-03,97.1500,78.7433,9.0575
1969-11-04,97.2100,78.8406,9.0743
1969-11-05,97.6400,79.5381,9.1947
1969-11-06,97.6700,79.5869,9.2032
1969-11-07,98.2600,80.5485,9.3700
1969-11-10,98.3300,80.6632,9.3900
1969-11-11,98.0700,80.2367,9.3155
1969-11-12,97.8900,79.9421,9.2642
1969-11-13,97.4200,79.1745,9.1308
1969-11-14,97.0700,78.6056,9.0324
1969-11-17,96.4100,77.5367,8.8481
1969-11-18,96.3900,77.5045,8.8426
1969-11-19,95.9000,76.7165,8.7078
1969-11-20,94.9100,75.1326,8.4381
1969-11-21,94.3200,74.1985,8.2807
1969-11-24,93.2400,72.4993,7.9963
1969-11-25,92.9400,72.0327,7.9191
1969-11-26,93.2700,72.5443,8.0035
1969-11-28,93.8100,73.3843,8.1425
1969-12-01,93.2200,72.4612,7.9888
1969-12-02,92.6500,71.5751,7.8423
1969-12-03,91.6500,70.0300,7.5884
1969-12-04,91.9500,70.4885,7.6629
1969-12-05,91.7300,70.1512,7.6079
1969-12-08,90.8400,68.7899,7.3864
1969-12-09,90.5500,68.3507,7.3157
1969-12-10,90.4800,68.2450,7.2987
1969-12-11,90.5200,68.3053,7.3084
1969-12-12,90.8100,68.7430,7.3786
1969-12-15,90.5400,68.3342,7.3128
1969-12-16,89.7200,67.0964,7.1141
1969-12-17,89.2000,66.3187,6.9904
1969-12-18,90.6100,68.4153,7.3219
1969-12-19,91.3800,69.5781,7.5086
1969-12-22,90.5800,68.3598,7.3114
1969-12-23,90.2300,67.8315,7.2266
1969-12-24,91.1800,69.2599,7.4549
1969-12-26,91.8900,70.3385,7.6291
1969-12-29,91.2500,69.3587,7.4696
1969-12-30,91.6000,69.8908,7.5556
1969-12-31,92.0600,70.5928,7.6694
1970-01-02,93.0000,72.0344,7.9044
1970-01-05,93.4600,72.7470,8.0217
1970-01-06,92.8200,71.7506,7.8569
1970-01-07,92.6300,71.4569,7.8086
1970-01-08,92.6800,71.5340,7.8213
1970-01-09,92.4000,71.1018,7.7504
1970-01-12,91.7000,70.0245,7.5742
1970-01-13,91.9200,70.3605,7.6287
1970-01-14,91.6500,69.9472,7.5615
1970-01-15,91.6800,69.9930,7.5689
1970-01-16,90.9200,68.8325,7.3807
1970-01-19,89.6500,66.9096,7.0714
1970-01-20,89.8300,67.1782,7.1140
1970-01-21,89.9500,67.3577,7.1425
1970-01-22,90.0400,67.4925,7.1640
1970-01-23,89.3700,66.4881,7.0040
1970-01-26,88.1700,64.7026,6.7219
1970-01-27,87.6200,63.8953,6.5961
1970-01-28,86.7900,62.6848,6.4087
1970-01-29,85.6900,61.0958,6.1650
1970-01-30,85.0200,60.1404,6.0204
1970-02-02,85.7500,61.1732,6.1754
1970-02-03,86.7700,62.6285,6.3958
1970-02-04,86.2400,61.8634,6.2786
1970-02-05,85.9000,61.3756,6.2044
1970-02-06,86.3300,61.9901,6.2975
1970-02-09,87.0100,62.9667,6.4463
1970-02-10,86.1000,61.6496,6.2441
1970-02-11,86.9400,62.8525,6.4268
1970-02-12,86.7300,62.5489,6.3803
1970-02-13,86.5400,62.2748,6.3383
1970-02-16,86.4700,62.1741,6.3230
1970-02-17,86.3700,62.0303,6.3010
1970-02-18,87.4400,63.5672,6.5352
1970-02-19,87.7600,64.0325,6.6070
1970-02-20,88.0300,64.4265,6.6679
1970-02-24,87.9900,64.3679,6.6588
1970-02-25,89.3500,66.3577,6.9676
1970-02-26,88.9000,65.6893,6.8623
1970-02-27,89.5000,66.5760,7.0013
1970-03-02,89.7100,66.8884,7.0506
1970-03-03,90.2300,67.6638,7.1732
1970-03-04,90.0400,67.3789,7.1279
1970-03-05,90.0000,67.3190,7.1184
1970-03-06,89.4400,66.4813,6.9855
1970-03-09,88.5100,65.0987,6.7676
1970-03-10,88.7500,65.4518,6.8226
1970-03-11,88.6900,65.3633,6.8088
1970-03-12,88.3300,64.8326,6.7259
1970-03-13,87.8600,64.1427,6.6185
1970-03-16,86.9100,62.7556,6.4038
1970-03-17,87.2900,63.3044,6.4878
1970-03-18,87.5400,63.6670,6.5436
1970-03-19,87.4200,63.4924,6.5167
1970-03-20,87.0600,62.9695,6.4361
1970-03-23,86.9900,62.8682,6.4206
1970-03-24,87.9800,64.2992,6.6398
1970-03-25,89.7700,66.9156,7.0451
1970-03-26,89.9200,67.1392,7.0804
1970-03-30,89.6300,66.7062,7.0119
1970-03-31,89.6300,66.7062,7.0119
1970-04-01,90.0700,67.3611,7.1152
1970-04-02,89.7900,66.9423,7.0488
1970-04-03,89.3900,66.3458,6.9546
1970-04-06,88.7600,65.4107,6.8076
1970-04-07,88.5200,65.0569,6.7524
1970-04-08,88.4900,65.0128,6.7455
1970-04-09,88.5300,65.0716,6.7546
1970-04-10,88.2400,64.6453,6.6883
1970-04-13,87.6400,63.7662,6.5518
1970-04-14,86.8900,62.6748,6.3836
1970-04-15,86.7300,62.4440,6.3484
1970-04-16,85.8800,61.2200,6.1617
1970-04-17,85.6700,60.9206,6.1165
1970-04-20,85.8300,61.1481,6.1508
1970-04-21,85.3800,60.5070,6.0540
1970-04-22,84.2700,58.9337,5.8179
1970-04-23,83.0400,57.2133,5.5632
1970-04-24,82.7700,56.8413,5.5089
1970-04-27,81.4600,55.0420,5.2473
1970-04-28,80.2700,53.4338,5.0174
1970-04-29,81.8100,55.4841,5.3061
1970-04-30,81.5200,55.0908,5.2497
1970-05-01,81.4400,54.9826,5.2343
1970-05-04,79.3700,52.1876,4.8351
1970-05-05,78.6000,51.1750,4.6944
1970-05-06,79.4700,52.3079,4.8503
1970-05-07,79.8300,52.7818,4.9162
1970-05-08,79.4400,52.2661,4.8441
1970-05-11,78.6000,51.1608,4.6905
1970-05-12,77.8500,50.1844,4.5562
1970-05-13,76.5300,48.4826,4.3245
1970-05-14,75.4400,47.1015,4.1397
1970-05-15,76.9000,48.9247,4.3800
1970-05-18,76.9600,49.0010,4.3903
1970-05-19,75.4600,47.0909,4.1336
1970-05-20,73.5200,44.6696,3.8148
1970-05-21,72.1600,43.0169,3.6031
1970-05-22,72.2500,43.1242,3.6165
1970-05-25,70.2500,40.7367,3.3162
1970-05-26,69.2900,39.6234,3.1803
1970-05-27,72.7700,43.6034,3.6594
1970-05-28,74.6100,45.8085,3.9370
1970-05-29,76.5500,48.1907,4.2441
1970-06-01,77.8400,49.8149,4.4587
1970-06-02,77.8400,49.8149,4.4587
1970-06-03,78.5200,50.6852,4.5755
1970-06-04,77.3600,49.1877,4.3727
1970-06-05,76.1700,47.6744,4.1710
1970-06-08,76.2900,47.8246,4.1907
1970-06-09,76.2500,47.7744,4.1841
1970-06-10,75.4800,46.8096,4.0573
1970-06-11,74.4500,45.5320,3.8912
1970-06-12,73.8800,44.8348,3.8018
1970-06-15,74.5800,45.6844,3.9099
1970-06-16,76.1500,47.6079,4.1568
1970-06-17,76.0000,47.4203,4.1323
1970-06-18,76.5100,48.0567,4.2155
1970-06-19,77.0500,48.7351,4.3047
1970-06-22,76.6400,48.2164,4.2360
1970-06-23,74.7600,45.8509,3.9243
1970-06-24,73.9700,44.8819,3.7999
1970-06-25,74.0200,44.9426,3.8076
1970-06-26,73.4700,44.2747,3.7227
1970-06-29,72.8900,43.5756,3.6345
1970-06-30,72.7200,43.3724,3.6091
1970-07-01,72.9400,43.6348,3.6419
1970-07-02,72.9200,43.6109,3.6389
1970-07-06,71.7800,42.2473,3.4682
1970-07-07,71.2300,41.5999,3.3885
1970-07-08,73.0000,43.6673,3.6411
1970-07-09,74.0600,44.9354,3.7997
1970-07-10,74.4500,45.4087,3.8597
1970-07-13,74.5500,45.5307,3.8753
1970-07-14,74.4200,45.3719,3.8550
1970-07-15,75.2300,46.3596,3.9809
1970-07-16,76.3400,47.7276,4.1571
1970-07-17,77.6900,49.4157,4.3776
1970-07-20,77.7900,49.5429,4.3945
1970-07-21,76.9800,48.5111,4.2572
1970-07-22,77.0300,48.5741,4.2655
1970-07-23,78.0000,49.7975,4.4267
1970-07-24,77.8200,49.5676,4.3960
1970-07-27,77.6500,49.3511,4.3672
1970-07-28,77.7700,49.5036,4.3875
1970-07-29,78.0400,49.8473,4.4332
1970-07-30,78.0700,49.8857,4.4383
1970-07-31,78.0500,49.8601,4.4349
1970-08-03,77.0200,48.5441,4.2593
1970-08-04,77.1900,48.7584,4.2875
1970-08-05,77.1800,48.7458,4.2858
1970-08-06,77.0800,48.6195,4.2692
1970-08-07,77.2800,48.8718,4.3024
1970-08-10,76.2000,47.5058,4.1220
1970-08-11,75.8200,47.0320,4.0604
1970-08-12,75.4200,46.5357,3.9961
1970-08-13,74.7600,45.7213,3.8912
1970-08-14,75.1800,46.2350,3.9568
1970-08-17,75.3300,46.4195,3.9804
1970-08-18,76.2000,47.4917,4.1184
1970-08-19,76.9600,48.4391,4.2416
1970-08-20,77.8400,49.5468,4.3871
1970-08-21,79.2400,51.3291,4.6238
1970-08-24,80.9900,53.5962,4.9301
1970-08-25,81.1200,53.7683,4.9539
1970-08-26,81.2100,53.8876,4.9704
1970-08-27,81.0800,53.7151,4.9465
1970-08-28,81.8600,54.7486,5.0893
1970-08-31,81.5200,54.2938,5.0259
1970-09-01,80.9500,53.5345,4.9204
1970-09-02,80.9600,53.5478,4.9223
1970-09-03,82.0900,55.0425,5.1284
1970-09-04,82.8300,56.0349,5.2670
1970-09-08,83.0400,56.3190,5.3071
1970-09-09,82.7900,55.9799,5.2592
1970-09-10,82.3000,55.3173,5.1658
1970-09-11,82.5200,55.6130,5.2072
1970-09-14,82.0700,55.0065,5.1220
1970-09-15,81.3600,54.0548,4.9891
1970-09-16,81.7900,54.6261,5.0682
1970-09-17,82.2900,55.2940,5.1612
1970-09-18,82.6200,55.7375,5.2232
1970-09-21,81.9100,54.7795,5.0886
1970-09-22,81.8600,54.7126,5.0793
1970-09-23,81.9100,54.7795,5.0886
1970-09-24,81.6600,54.4451,5.0420
1970-09-25,82.8300,56.0052,5.2587
1970-09-28,83.9100,57.4657,5.4644
1970-09-29,83.8600,57.3972,5.4546
1970-09-30,84.3000,57.9995,5.5405
1970-10-01,84.3200,58.0271,5.5444
1970-10-02,85.1600,59.1832,5.7101
1970-10-05,86.4700,61.0040,5.9737
1970-10-06,86.8500,61.5402,6.0524
1970-10-07,86.8900,61.5969,6.0608
1970-10-08,85.9500,60.2641,5.8641
1970-10-09,85.0800,59.0441,5.6860
1970-10-12,84.1700,57.7811,5.5035
1970-10-13,84.0600,57.6300,5.4820
1970-10-14,84.1900,57.8083,5.5074
1970-10-15,84.6500,58.4400,5.5977
1970-10-16,84.2800,57.9291,5.5243
1970-10-19,83.1500,56.3757,5.3021
1970-10-20,83.6400,57.0402,5.3958
1970-10-21,83.6600,57.0675,5.3997
1970-10-22,83.3800,56.6855,5.3455
1970-10-23,83.7700,57.2157,5.4205
1970-10-26,83.3100,56.5874,5.3312
1970-10-27,83.1200,56.3293,5.2947
1970-10-28,83.4300,56.7494,5.3539
1970-10-29,83.3600,56.6542,5.3405
1970-10-30,83.2500,56.5047,5.3193
1970-11-02,83.5100,56.8576,5.3692
1970-11-03,84.2200,57.8244,5.5061
1970-11-04,84.3900,58.0579,5.5394
1970-11-05,84.1000,57.6588,5.4823
1970-11-06,84.2200,57.8234,5.5058
1970-11-09,84.6700,58.4413,5.5941
1970-11-10,84.7900,58.6070,5.6178
1970-11-11,85.0300,58.9387,5.6656
1970-11-12,84.1500,57.7188,5.4897
1970-11-13,83.3700,56.6488,5.3370
1970-11-16,83.2400,56.4721,5.3120
1970-11-17,83.4700,56.7842,5.3561
1970-11-18,82.7900,55.8590,5.2252
1970-11-19,82.9100,56.0209,5.2479
1970-11-20,83.7200,57.1155,5.4017
1970-11-23,84.2400,57.8250,5.5023
1970-11-24,84.7800,58.5664,5.6082
1970-11-25,85.0900,58.9947,5.6697
1970-11-27,85.9300,60.1595,5.8376
1970-11-30,87.2000,61.9377,6.0964
1970-12-01,87.4700,62.3213,6.1530
1970-12-02,88.4800,63.7605,6.3662
1970-12-03,88.9000,64.3658,6.4569
1970-12-04,89.4600,65.1767,6.5789
1970-12-07,89.9400,65.8761,6.6848
1970-12-08,89.4700,65.1876,6.5800
1970-12-09,89.5400,65.2896,6.5954
1970-12-10,89.9200,65.8438,6.6794
1970-12-11,90.2600,66.3417,6.7552
1970-12-14,89.8000,65.6655,6.6519
1970-12-15,89.6600,65.4608,6.6208
1970-12-16,89.7200,65.5484,6.6341
1970-12-17,90.0400,66.0160,6.7050
1970-12-18,90.2200,66.2799,6.7452
1970-12-21,89.9400,65.8685,6.6824
1970-12-22,90.0400,66.0150,6.7047
1970-12-23,90.1000,66.1030,6.7181
1970-12-24,90.6100,66.8513,6.8322
1970-12-28,91.0900,67.5596,6.9408
1970-12-29,92.0800,69.0281,7.1671
1970-12-30,92.2700,69.3130,7.2115
1970-12-31,92.1500,69.1327,7.1833
1971-01-04,91.1500,67.6322,6.9495
1971-01-05,91.8000,68.5968,7.0982
1971-01-06,92.3500,69.4188,7.2257
1971-01-07,92.3800,69.4639,7.2328
1971-01-08,92.1900,69.1782,7.1881
1971-01-11,91.9800,68.8630,7.1390
1971-01-12,92.7200,69.9710,7.3113
1971-01-13,92.5600,69.7295,7.2735
1971-01-14,92.8000,70.0912,7.3301
1971-01-15,93.0300,70.4386,7.3846
1971-01-18,93.4100,71.0140,7.4751
1971-01-19,93.7600,71.5462,7.5591
1971-01-20,93.7800,71.5767,7.5639
1971-01-21,94.1900,72.2026,7.6631
1971-01-22,94.8800,73.2604,7.8315
1971-01-25,95.2800,73.8781,7.9306
1971-01-26,95.5900,74.3589,8.0080
1971-01-27,94.8900,73.2698,7.8321
1971-01-28,95.2100,73.7640,7.9113
1971-01-29,95.8800,74.8022,8.0783
1971-02-01,96.4200,75.6448,8.2148
1971-02-02,96.4300,75.6604,8.2174
1971-02-03,96.6300,75.9743,8.2685
1971-02-04,96.6200,75.9586,8.2659
1971-02-05,96.9300,76.4460,8.3455
1971-02-08,97.4500,77.2662,8.4798
1971-02-09,97.5100,77.3613,8.4955
1971-02-10,97.3900,77.1709,8.4641
1971-02-11,97.9100,77.9950,8.5997
1971-02-12,98.4300,78.8235,8.7367
1971-02-16,98.6600,79.1919,8.7979
1971-02-17,98.2000,78.4534,8.6749
1971-02-18,97.5600,77.4308,8.5053
1971-02-19,96.7400,76.1292,8.2908
1971-02-22,95.7200,74.5238,8.0286
1971-02-23,96.0900,75.0999,8.1217
1971-02-24,96.7300,76.1003,8.2839
1971-02-25,96.9600,76.4622,8.3430
1971-02-26,96.7500,76.1310,8.2888
1971-03-01,97.0000,76.5244,8.3531
1971-03-02,96.9800,76.4929,8.3479
1971-03-03,96.9500,76.4456,8.3402
1971-03-04,97.9200,77.9753,8.5905
1971-03-05,98.9600,79.6316,8.8642
1971-03-08,99.3800,80.3075,8.9771
1971-03-09,99.4600,80.4368,8.9988
1971-03-10,99.3000,80.1780,8.9553
1971-03-11,99.3900,80.3234,8.9797
1971-03-12,99.5700,80.6143,9.0285
1971-03-15,100.7100,82.4603,9.3386
1971-03-16,101.2100,83.2790,9.4777
1971-03-17,101.1200,83.1309,9.4524
1971-03-18,101.1900,83.2460,9.4720
1971-03-19,101.0100,82.9499,9.4215
1971-03-22,100.6200,82.3093,9.3123
1971-03-23,100.2800,81.7531,9.2179
1971-03-24,99.6200,80.6770,9.0359
1971-03-25,99.6100,80.6608,9.0332
1971-03-26,99.9500,81.2114,9.1257
1971-03-29,100.0300,81.3414,9.1476
1971-03-30,100.2600,81.7155,9.2107
1971-03-31,100.3100,81.7970,9.2245
1971-04-01,100.3900,81.9274,9.2466
1971-04-02,100.5600,82.2049,9.2935
1971-04-05,100.7900,82.5809,9.3573
1971-04-06,101.5100,83.7608,9.5579
1971-04-07,101.9800,84.5364,9.6906
1971-04-08,102.1000,84.7354,9.7248
1971-04-12,102.8800,86.0301,9.9477
1971-04-13,102.9800,86.1973,9.9767
1971-04-14,103.3700,86.8502,10.0901
1971-04-15,103.5200,87.1022,10.1340
1971-04-16,103.4900,87.0518,10.1252
1971-04-19,104.0100,87.9266,10.2778
1971-04-20,103.6100,87.2503,10.1592
1971-04-21,103.3600,86.8292,10.0857
1971-04-22,103.5600,87.1652,10.1442
1971-04-23,104.0500,87.9901,10.2882
1971-04-26,103.9400,87.8041,10.2556
1971-04-27,104.5900,88.9022,10.4480
1971-04-28,104.7700,89.2082,10.5019
1971-04-29,104.6300,88.9698,10.4598
1971-04-30,103.9500,87.8134,10.2559
1971-05-03,103.2900,86.6983,10.0606
1971-05-04,103.7900,87.5377,10.2067
1971-05-05,103.7800,87.5208,10.2037
1971-05-06,103.2300,86.5931,10.0415
1971-05-07,102.8700,85.9892,9.9364
1971-05-10,102.3600,85.1365,9.7886
1971-05-11,102.6200,85.5690,9.8632
1971-05-12,102.9000,86.0360,9.9440
1971-05-13,102.6900,85.6848,9.8831
1971-05-14,102.2100,84.8838,9.7445
1971-05-17,100.6900,82.3591,9.3097
1971-05-18,100.8300,82.5882,9.3486
1971-05-19,101.0700,82.9813,9.4153
1971-05-20,101.3100,83.3754,9.4824
1971-05-21,100.9900,82.8487,9.3926
1971-05-24,100.1300,81.4377,9.1526
1971-05-25,99.4700,80.3641,8.9716
1971-05-26,99.5900,80.5580,9.0041
1971-05-27,99.4000,80.2506,8.9526
1971-05-28,99.6300,80.6220,9.0147
1971-06-01,100.2000,81.5445,9.1694
1971-06-02,100.9600,82.7815,9.3781
1971-06-03,101.0100,82.8635,9.3920
1971-06-04,101.3000,83.3393,9.4729
1971-06-07,101.0900,82.9938,9.4140
1971-06-08,100.3200,81.7294,9.1989
1971-06-09,100.2900,81.6806,9.1906
1971-06-10,100.6400,82.2507,9.2868
1971-06-11,101.0700,82.9535,9.4059
1971-06-14,100.2200,81.5583,9.1686
1971-06-15,100.3200,81.7210,9.1960
1971-06-16,100.5200,82.0469,9.2510
1971-06-17,100.5000,82.0142,9.2455
1971-06-18,98.9700,79.5171,8.8232
1971-06-21,97.8700,77.7495,8.5290
1971-06-22,97.5900,77.3046,8.4558
1971-06-23,98.4100,78.6037,8.6690
1971-06-24,98.1300,78.1564,8.5950
1971-06-25,97.9900,77.9334,8.5582
1971-06-28,97.7400,77.5357,8.4927
1971-06-29,98.8200,79.2492,8.7742
1971-06-30,98.7000,79.0568,8.7423
1971-07-01,99.7800,80.7869,9.0292
1971-07-02,99.7800,80.7869,9.0292
1971-07-06,99.7600,80.7545,9.0238
1971-07-07,100.0400,81.2078,9.0998
1971-07-08,100.3400,81.6949,9.1817
1971-07-09,100.6900,82.2648,9.2777
1971-07-12,100.8200,82.4772,9.3137
1971-07-13,99.5000,80.3175,8.9478
1971-07-14,99.2200,79.8655,8.8723
1971-07-15,99.2800,79.9621,8.8884
1971-07-16,99.1100,79.6882,8.8427
1971-07-19,98.9300,79.3988,8.7946
1971-07-20,99.3200,80.0248,8.8986
1971-07-21,99.2800,79.9603,8.8878
1971-07-22,99.1100,79.6865,8.8422
1971-07-23,98.9400,79.4131,8.7967
1971-07-26,98.1400,78.1289,8.5833
1971-07-27,97.7800,77.5557,8.4888
1971-07-28,97.0700,76.4294,8.3039
1971-07-29,96.0200,74.7760,8.0344
1971-07-30,95.5800,74.0907,7.9240
1971-08-02,95.9600,74.6798,8.0185
1971-08-03,94.5100,72.4229,7.6550
1971-08-04,93.8900,71.4727,7.5044
1971-08-05,94.0900,71.7772,7.5523
1971-08-06,94.2500,72.0213,7.5908
1971-08-09,93.5300,70.9209,7.4169
1971-08-10,93.5400,70.9361,7.4193
1971-08-11,94.6600,72.6348,7.6858
1971-08-12,96.0000,74.6912,8.0122
1971-08-13,95.6900,74.2088,7.9345
1971-08-16,98.7600,78.9705,8.6982
1971-08-17,99.9900,80.9375,9.0232
1971-08-18,98.6000,78.6873,8.6469
1971-08-19,98.1600,77.9850,8.5312
1971-08-20,98.3300,78.2551,8.5755
1971-08-23,99.2500,79.7194,8.8162
1971-08-24,100.4000,81.5668,9.1226
1971-08-25,100.4100,81.5831,9.1254
1971-08-26,100.2400,81.3068,9.0790
1971-08-27,100.4800,81.6962,9.1442
1971-08-30,99.5200,80.1351,8.8821
1971-08-31,99.0300,79.3460,8.7509
1971-09-01,99.0700,79.4101,8.7615
1971-09-02,99.2900,79.7628,8.8199
1971-09-03,100.6900,82.0121,9.1930
1971-09-07,101.1500,82.7615,9.3190
1971-09-08,101.3400,83.0724,9.3715
1971-09-09,100.8000,82.1871,9.2217
1971-09-10,100.4200,81.5674,9.1174
1971-09-13,100.0700,80.9988,9.0221
1971-09-14,99.3400,79.8170,8.8246
1971-09-15,99.7700,80.5080,8.9392
1971-09-16,99.6600,80.3305,8.9096
1971-09-17,99.9600,80.8141,8.9901
1971-09-20,99.6800,80.3614,8.9146
1971-09-21,99.3400,79.8132,8.8233
1971-09-22,98.4700,78.4152,8.5915
1971-09-23,98.3800,78.2719,8.5680
1971-09-24,98.1500,77.9059,8.5079
1971-09-27,97.6200,77.0645,8.3700
1971-09-28,97.8800,77.4750,8.4369
1971-09-29,97.9000,77.5067,8.4421
1971-09-30,98.3400,78.2034,8.5559
1971-10-01,98.9300,79.1418,8.7099
1971-10-04,99.2100,79.5897,8.7839
1971-10-05,99.1100,79.4293,8.7573
1971-10-06,99.8200,80.5673,8.9455
1971-10-07,100.0200,80.8902,8.9993
1971-10-08,99.3600,79.8226,8.8211
1971-10-11,99.2100,79.5816,8.7812
1971-10-12,99.5700,80.1592,8.8768
1971-10-13,99.0300,79.2897,8.7323
1971-10-14,98.1300,77.8485,8.4943
1971-10-15,97.7900,77.3091,8.4060
1971-10-18,97.3500,76.6134,8.2925
1971-10-19,97.0000,76.0625,8.2031
1971-10-20,95.6500,73.9453,7.8606
1971-10-21,95.6000,73.8680,7.8482
1971-10-22,95.5700,73.8216,7.8409
1971-10-25,95.1000,73.0955,7.7252
1971-10-26,94.7400,72.5421,7.6374
1971-10-27,93.7900,71.0873,7.4077
1971-10-28,93.9600,71.3450,7.4480
1971-10-29,94.2300,71.7550,7.5122
1971-11-01,92.8000,69.5772,7.1702
1971-11-02,93.1800,70.1470,7.2583
1971-11-03,94.9100,72.7517,7.6625
1971-11-04,94.7900,72.5677,7.6335
1971-11-05,94.4600,72.0625,7.5537
1971-11-08,94.3900,71.9557,7.5369
1971-11-09,94.4600,72.0624,7.5537
1971-11-10,93.4100,70.4603,7.3018
1971-11-11,92.1200,68.5142,6.9993
1971-11-12,92.1200,68.5142,6.9993
1971-11-15,91.8100,68.0531,6.9286
1971-11-16,92.7100,69.3873,7.1324
1971-11-17,92.8500,69.5969,7.1647
1971-11-18,92.1300,68.5175,6.9980
1971-11-19,91.6100,67.7440,6.8795
1971-11-22,90.7900,66.5313,6.6948
1971-11-23,90.1600,65.6079,6.5554
1971-11-24,90.3300,65.8554,6.5925
1971-11-26,91.9400,68.2029,6.9450
1971-11-29,93.4100,70.3839,7.2781
1971-11-30,93.9900,71.2579,7.4137
